studentId,password,name,gender,enrollmentYear,className,major,college
20210506,123456,陈强0,男,2021,软件工程2101班,软件工程,信息工程学院
20210507,123456,赵涛2,女,2021,软件工程2101班,软件工程,信息工程学院
20210508,123456,马婷8,男,2021,软件工程2101班,软件工程,信息工程学院
20210509,123456,马涛,男,2021,软件工程2101班,软件工程,信息工程学院
20210510,123456,赵静,男,2021,软件工程2101班,软件工程,信息工程学院
20210511,123456,李超,女,2021,软件工程2102班,软件工程,信息工程学院
20210512,123456,赵芳,男,2021,软件工程2102班,软件工程,信息工程学院
20210513,123456,黄杰,男,2021,软件工程2102班,软件工程,信息工程学院
20210514,123456,周亮0,男,2021,软件工程2102班,软件工程,信息工程学院
20210515,123456,赵军8,男,2021,软件工程2102班,软件工程,信息工程学院
20210516,123456,赵鹏7,女,2021,软件工程2102班,软件工程,信息工程学院
20210517,123456,李磊7,女,2021,软件工程2102班,软件工程,信息工程学院
20210518,123456,高琳5,女,2021,软件工程2102班,软件工程,信息工程学院
20210519,123456,张伟,女,2021,软件工程2102班,软件工程,信息工程学院
20210520,123456,罗鹏,男,2021,软件工程2102班,软件工程,信息工程学院
20210521,123456,林鹏,男,2021,软件工程2102班,软件工程,信息工程学院
20210522,123456,王杰,男,2021,软件工程2102班,软件工程,信息工程学院
20210523,123456,周梅,女,2021,软件工程2102班,软件工程,信息工程学院
20210524,123456,罗勇9,女,2021,软件工程2102班,软件工程,信息工程学院
20210525,123456,黄琳0,男,2021,软件工程2102班,软件工程,信息工程学院
20210526,123456,郑娜,男,2021,软件工程2102班,软件工程,信息工程学院
20210527,123456,郑婷,女,2021,软件工程2102班,软件工程,信息工程学院
20210528,123456,周伟0,女,2021,软件工程2102班,软件工程,信息工程学院
20210529,123456,郑婷,女,2021,软件工程2102班,软件工程,信息工程学院
20210530,123456,赵杰,男,2021,软件工程2102班,软件工程,信息工程学院
20210531,123456,张丽9,男,2021,软件工程2102班,软件工程,信息工程学院
20210532,123456,孙丽8,男,2021,软件工程2102班,软件工程,信息工程学院
20210533,123456,赵雪,女,2021,软件工程2102班,软件工程,信息工程学院
20210534,123456,刘敏1,女,2021,软件工程2102班,软件工程,信息工程学院
20210535,123456,李鹏,男,2021,软件工程2102班,软件工程,信息工程学院
20210536,123456,高强9,男,2021,软件工程2102班,软件工程,信息工程学院
20210537,123456,孙伟1,男,2021,软件工程2102班,软件工程,信息工程学院
20210538,123456,张杰,女,2021,软件工程2102班,软件工程,信息工程学院
20210539,123456,林勇,男,2021,软件工程2102班,软件工程,信息工程学院
20210540,123456,徐伟4,女,2021,软件工程2102班,软件工程,信息工程学院
20210541,123456,孙静6,男,2021,软件工程2103班,软件工程,信息工程学院
20210542,123456,张静4,男,2021,软件工程2103班,软件工程,信息工程学院
20210543,123456,张强,女,2021,软件工程2103班,软件工程,信息工程学院
20210544,123456,马亮0,男,2021,软件工程2103班,软件工程,信息工程学院
20210545,123456,吴强,男,2021,软件工程2103班,软件工程,信息工程学院
20210546,123456,马杰9,男,2021,软件工程2103班,软件工程,信息工程学院
20210547,123456,孙军5,女,2021,软件工程2103班,软件工程,信息工程学院
20210548,123456,杨芳,男,2021,软件工程2103班,软件工程,信息工程学院
20210549,123456,孙丽,男,2021,软件工程2103班,软件工程,信息工程学院
20210550,123456,林梅,男,2021,软件工程2103班,软件工程,信息工程学院
20210551,123456,吴琳3,女,2021,软件工程2103班,软件工程,信息工程学院
20210552,123456,周琳0,男,2021,软件工程2103班,软件工程,信息工程学院
20210553,123456,陈亮,男,2021,软件工程2103班,软件工程,信息工程学院
20210554,123456,杨伟,男,2021,软件工程2103班,软件工程,信息工程学院
20210555,123456,马芳9,女,2021,软件工程2103班,软件工程,信息工程学院
20210556,123456,吴强3,男,2021,软件工程2103班,软件工程,信息工程学院
20210557,123456,罗勇8,男,2021,软件工程2103班,软件工程,信息工程学院
20210558,123456,周强1,男,2021,软件工程2103班,软件工程,信息工程学院
20210559,123456,朱磊0,男,2021,软件工程2103班,软件工程,信息工程学院
20210560,123456,马敏,女,2021,软件工程2103班,软件工程,信息工程学院
20210561,123456,陈亮,男,2021,软件工程2103班,软件工程,信息工程学院
20210562,123456,马丽3,男,2021,软件工程2103班,软件工程,信息工程学院
20210563,123456,赵芳,女,2021,软件工程2103班,软件工程,信息工程学院
20210564,123456,张军8,男,2021,软件工程2103班,软件工程,信息工程学院
20210565,123456,张强5,女,2021,软件工程2103班,软件工程,信息工程学院
20210566,123456,李磊,女,2021,软件工程2103班,软件工程,信息工程学院
20210567,123456,孙超5,女,2021,软件工程2103班,软件工程,信息工程学院
20210568,123456,王婷9,男,2021,软件工程2103班,软件工程,信息工程学院
20210569,123456,徐雪1,男,2021,软件工程2103班,软件工程,信息工程学院
20210570,123456,周杰0,女,2021,软件工程2103班,软件工程,信息工程学院
20210571,123456,高勇0,女,2021,软件工程2104班,软件工程,信息工程学院
20210572,123456,胡梅2,女,2021,软件工程2104班,软件工程,信息工程学院
20210573,123456,孙婷,女,2021,软件工程2104班,软件工程,信息工程学院
20210574,123456,孙燕,男,2021,软件工程2104班,软件工程,信息工程学院
20210575,123456,周涛8,男,2021,软件工程2104班,软件工程,信息工程学院
20210576,123456,李静7,男,2021,软件工程2104班,软件工程,信息工程学院
20210577,123456,陈磊7,女,2021,软件工程2104班,软件工程,信息工程学院
20210578,123456,周婷6,女,2021,软件工程2104班,软件工程,信息工程学院
20210579,123456,朱静9,女,2021,软件工程2104班,软件工程,信息工程学院
20210580,123456,陈芳,女,2021,软件工程2104班,软件工程,信息工程学院
20210581,123456,刘磊,女,2021,软件工程2104班,软件工程,信息工程学院
20210582,123456,马琳,男,2021,软件工程2104班,软件工程,信息工程学院
20210583,123456,林强,女,2021,软件工程2104班,软件工程,信息工程学院
20210584,123456,张伟,女,2021,软件工程2104班,软件工程,信息工程学院
20210585,123456,何燕3,男,2021,软件工程2104班,软件工程,信息工程学院
20210586,123456,马梅0,男,2021,软件工程2104班,软件工程,信息工程学院
20210587,123456,王雪7,女,2021,软件工程2104班,软件工程,信息工程学院
20210588,123456,高静9,男,2021,软件工程2104班,软件工程,信息工程学院
20210589,123456,赵涛,女,2021,软件工程2104班,软件工程,信息工程学院
20210590,123456,孙丽5,男,2021,软件工程2104班,软件工程,信息工程学院
20210591,123456,陈杰9,女,2021,软件工程2104班,软件工程,信息工程学院
20210592,123456,林超,男,2021,软件工程2104班,软件工程,信息工程学院
20210593,123456,郑杰1,女,2021,软件工程2104班,软件工程,信息工程学院
20210594,123456,徐梅0,女,2021,软件工程2104班,软件工程,信息工程学院
20210595,123456,陈强3,男,2021,软件工程2104班,软件工程,信息工程学院
20210596,123456,刘梅,男,2021,软件工程2104班,软件工程,信息工程学院
20210597,123456,黄军1,男,2021,软件工程2104班,软件工程,信息工程学院
20210598,123456,孙丽,男,2021,软件工程2104班,软件工程,信息工程学院
20210599,123456,胡琳,女,2021,软件工程2104班,软件工程,信息工程学院
20210600,123456,刘梅0,女,2021,软件工程2104班,软件工程,信息工程学院
20210601,123456,孙超3,女,2022,软件工程2201班,软件工程,信息工程学院
20210602,123456,王杰,男,2022,软件工程2201班,软件工程,信息工程学院
20210603,123456,孙军,女,2022,软件工程2201班,软件工程,信息工程学院
20210604,123456,罗芳5,男,2022,软件工程2201班,软件工程,信息工程学院
20210605,123456,朱伟7,女,2022,软件工程2201班,软件工程,信息工程学院
20210606,123456,周伟,女,2022,软件工程2201班,软件工程,信息工程学院
20210607,123456,王涛,男,2022,软件工程2201班,软件工程,信息工程学院
20210608,123456,张磊,男,2022,软件工程2201班,软件工程,信息工程学院
20210609,123456,黄芳,男,2022,软件工程2201班,软件工程,信息工程学院
20210610,123456,孙杰,女,2022,软件工程2201班,软件工程,信息工程学院
20210611,123456,朱超,男,2022,软件工程2201班,软件工程,信息工程学院
20210612,123456,林强,女,2022,软件工程2201班,软件工程,信息工程学院
20210613,123456,刘杰5,男,2022,软件工程2201班,软件工程,信息工程学院
20210614,123456,吴亮,男,2022,软件工程2201班,软件工程,信息工程学院
20210615,123456,陈超,女,2022,软件工程2201班,软件工程,信息工程学院
20210616,123456,胡勇,女,2022,软件工程2201班,软件工程,信息工程学院
20210617,123456,赵雪,女,2022,软件工程2201班,软件工程,信息工程学院
20210618,123456,林敏,男,2022,软件工程2201班,软件工程,信息工程学院
20210619,123456,刘梅,男,2022,软件工程2201班,软件工程,信息工程学院
20210620,123456,胡勇,女,2022,软件工程2201班,软件工程,信息工程学院
20210621,123456,何敏,男,2022,软件工程2201班,软件工程,信息工程学院
20210622,123456,吴超,女,2022,软件工程2201班,软件工程,信息工程学院
20210623,123456,朱伟8,男,2022,软件工程2201班,软件工程,信息工程学院
20210624,123456,罗亮,女,2022,软件工程2201班,软件工程,信息工程学院
20210625,123456,杨超,男,2022,软件工程2201班,软件工程,信息工程学院
20210626,123456,王涛,男,2022,软件工程2201班,软件工程,信息工程学院
20210627,123456,杨鹏5,男,2022,软件工程2201班,软件工程,信息工程学院
20210628,123456,王勇1,女,2022,软件工程2201班,软件工程,信息工程学院
20210629,123456,刘勇,男,2022,软件工程2201班,软件工程,信息工程学院
20210630,123456,郑超,男,2022,软件工程2201班,软件工程,信息工程学院
20210631,123456,黄丽,女,2022,软件工程2202班,软件工程,信息工程学院
20210632,123456,黄超4,男,2022,软件工程2202班,软件工程,信息工程学院
20210633,123456,杨婷0,女,2022,软件工程2202班,软件工程,信息工程学院
20210634,123456,张娜,女,2022,软件工程2202班,软件工程,信息工程学院
20210635,123456,高琳,女,2022,软件工程2202班,软件工程,信息工程学院
20210636,123456,杨雪,男,2022,软件工程2202班,软件工程,信息工程学院
20210637,123456,胡鹏4,男,2022,软件工程2202班,软件工程,信息工程学院
20210638,123456,罗敏,女,2022,软件工程2202班,软件工程,信息工程学院
20210639,123456,郑杰7,女,2022,软件工程2202班,软件工程,信息工程学院
20210640,123456,刘磊,女,2022,软件工程2202班,软件工程,信息工程学院
20210641,123456,何敏,男,2022,软件工程2202班,软件工程,信息工程学院
20210642,123456,林雪,女,2022,软件工程2202班,软件工程,信息工程学院
20210643,123456,罗杰,男,2022,软件工程2202班,软件工程,信息工程学院
20210644,123456,林芳,男,2022,软件工程2202班,软件工程,信息工程学院
20210645,123456,徐强,女,2022,软件工程2202班,软件工程,信息工程学院
20210646,123456,林丽,女,2022,软件工程2202班,软件工程,信息工程学院
20210647,123456,杨敏,男,2022,软件工程2202班,软件工程,信息工程学院
20210648,123456,杨军,男,2022,软件工程2202班,软件工程,信息工程学院
20210649,123456,徐静,男,2022,软件工程2202班,软件工程,信息工程学院
20210650,123456,马丽,男,2022,软件工程2202班,软件工程,信息工程学院
20210651,123456,陈婷,女,2022,软件工程2202班,软件工程,信息工程学院
20210652,123456,张敏,女,2022,软件工程2202班,软件工程,信息工程学院
20210653,123456,高军8,女,2022,软件工程2202班,软件工程,信息工程学院
20210654,123456,郑梅,女,2022,软件工程2202班,软件工程,信息工程学院
20210655,123456,周丽,男,2022,软件工程2202班,软件工程,信息工程学院
20210656,123456,李芳,男,2022,软件工程2202班,软件工程,信息工程学院
20210657,123456,郑雪0,男,2022,软件工程2202班,软件工程,信息工程学院
20210658,123456,高雪,女,2022,软件工程2202班,软件工程,信息工程学院
20210659,123456,吴琳9,女,2022,软件工程2202班,软件工程,信息工程学院
20210660,123456,高伟,男,2022,软件工程2202班,软件工程,信息工程学院
20210661,123456,吴芳,男,2022,软件工程2203班,软件工程,信息工程学院
20210662,123456,陈丽,男,2022,软件工程2203班,软件工程,信息工程学院
20210663,123456,李芳6,男,2022,软件工程2203班,软件工程,信息工程学院
20210664,123456,黄丽,女,2022,软件工程2203班,软件工程,信息工程学院
20210665,123456,高婷6,男,2022,软件工程2203班,软件工程,信息工程学院
20210666,123456,陈雪4,女,2022,软件工程2203班,软件工程,信息工程学院
20210667,123456,何超1,男,2022,软件工程2203班,软件工程,信息工程学院
20210668,123456,刘磊,男,2022,软件工程2203班,软件工程,信息工程学院
20210669,123456,马静,女,2022,软件工程2203班,软件工程,信息工程学院
20210670,123456,张娜,女,2022,软件工程2203班,软件工程,信息工程学院
20210671,123456,罗芳9,女,2022,软件工程2203班,软件工程,信息工程学院
20210672,123456,徐娜,男,2022,软件工程2203班,软件工程,信息工程学院
20210673,123456,罗丽,女,2022,软件工程2203班,软件工程,信息工程学院
20210674,123456,朱超,女,2022,软件工程2203班,软件工程,信息工程学院
20210675,123456,徐雪,女,2022,软件工程2203班,软件工程,信息工程学院
20210676,123456,高勇,男,2022,软件工程2203班,软件工程,信息工程学院
20210677,123456,黄鹏1,女,2022,软件工程2203班,软件工程,信息工程学院
20210678,123456,马丽3,男,2022,软件工程2203班,软件工程,信息工程学院
20210679,123456,杨鹏9,男,2022,软件工程2203班,软件工程,信息工程学院
20210680,123456,孙亮2,男,2022,软件工程2203班,软件工程,信息工程学院
20210681,123456,张静,女,2022,软件工程2203班,软件工程,信息工程学院
20210682,123456,高丽,女,2022,软件工程2203班,软件工程,信息工程学院
20210683,123456,罗伟,男,2022,软件工程2203班,软件工程,信息工程学院
20210684,123456,马亮1,女,2022,软件工程2203班,软件工程,信息工程学院
20210685,123456,吴勇,男,2022,软件工程2203班,软件工程,信息工程学院
20210686,123456,林军,女,2022,软件工程2203班,软件工程,信息工程学院
20210687,123456,黄丽,女,2022,软件工程2203班,软件工程,信息工程学院
20210688,123456,朱勇,男,2022,软件工程2203班,软件工程,信息工程学院
20210689,123456,马琳,男,2022,软件工程2203班,软件工程,信息工程学院
20210690,123456,罗亮,男,2022,软件工程2203班,软件工程,信息工程学院
20210691,123456,赵杰4,女,2022,软件工程2204班,软件工程,信息工程学院
20210692,123456,孙婷,男,2022,软件工程2204班,软件工程,信息工程学院
20210693,123456,陈敏7,女,2022,软件工程2204班,软件工程,信息工程学院
20210694,123456,王静5,女,2022,软件工程2204班,软件工程,信息工程学院
20210695,123456,林强,男,2022,软件工程2204班,软件工程,信息工程学院
20210696,123456,徐军,女,2022,软件工程2204班,软件工程,信息工程学院
20210697,123456,高燕,男,2022,软件工程2204班,软件工程,信息工程学院
20210698,123456,何琳,男,2022,软件工程2204班,软件工程,信息工程学院
20210699,123456,张勇0,女,2022,软件工程2204班,软件工程,信息工程学院
20210700,123456,赵超3,女,2022,软件工程2204班,软件工程,信息工程学院
20210701,123456,罗琳,女,2022,软件工程2204班,软件工程,信息工程学院
20210702,123456,黄勇,男,2022,软件工程2204班,软件工程,信息工程学院
20210703,123456,马亮,女,2022,软件工程2204班,软件工程,信息工程学院
20210704,123456,李婷,女,2022,软件工程2204班,软件工程,信息工程学院
20210705,123456,刘丽,女,2022,软件工程2204班,软件工程,信息工程学院
20210706,123456,郑勇,女,2022,软件工程2204班,软件工程,信息工程学院
20210707,123456,孙燕5,女,2022,软件工程2204班,软件工程,信息工程学院
20210708,123456,罗超7,男,2022,软件工程2204班,软件工程,信息工程学院
20210709,123456,马娜8,女,2022,软件工程2204班,软件工程,信息工程学院
20210710,123456,刘婷,女,2022,软件工程2204班,软件工程,信息工程学院
20210711,123456,陈娜1,女,2022,软件工程2204班,软件工程,信息工程学院
20210712,123456,何伟,女,2022,软件工程2204班,软件工程,信息工程学院
20210713,123456,徐燕,男,2022,软件工程2204班,软件工程,信息工程学院
20210714,123456,高静8,女,2022,软件工程2204班,软件工程,信息工程学院
20210715,123456,周亮7,男,2022,软件工程2204班,软件工程,信息工程学院
20210716,123456,马鹏,男,2022,软件工程2204班,软件工程,信息工程学院
20210717,123456,黄伟7,女,2022,软件工程2204班,软件工程,信息工程学院
20210718,123456,马鹏4,男,2022,软件工程2204班,软件工程,信息工程学院
20210719,123456,周静,男,2022,软件工程2204班,软件工程,信息工程学院
20210720,123456,罗梅,男,2022,软件工程2204班,软件工程,信息工程学院
20210721,123456,吴丽,男,2023,软件工程2301班,软件工程,信息工程学院
20210722,123456,何超,女,2023,软件工程2301班,软件工程,信息工程学院
20210723,123456,杨静,男,2023,软件工程2301班,软件工程,信息工程学院
20210724,123456,罗丽9,女,2023,软件工程2301班,软件工程,信息工程学院
20210725,123456,徐杰,男,2023,软件工程2301班,软件工程,信息工程学院
20210726,123456,徐磊,男,2023,软件工程2301班,软件工程,信息工程学院
20210727,123456,罗梅7,男,2023,软件工程2301班,软件工程,信息工程学院
20210728,123456,张鹏6,男,2023,软件工程2301班,软件工程,信息工程学院
20210729,123456,李琳,男,2023,软件工程2301班,软件工程,信息工程学院
20210730,123456,何琳,男,2023,软件工程2301班,软件工程,信息工程学院
20210731,123456,杨静,男,2023,软件工程2301班,软件工程,信息工程学院
20210732,123456,周强4,男,2023,软件工程2301班,软件工程,信息工程学院
20210733,123456,陈芳4,男,2023,软件工程2301班,软件工程,信息工程学院
20210734,123456,周超,女,2023,软件工程2301班,软件工程,信息工程学院
20210735,123456,张磊3,女,2023,软件工程2301班,软件工程,信息工程学院
20210736,123456,何杰5,女,2023,软件工程2301班,软件工程,信息工程学院
20210737,123456,朱杰,女,2023,软件工程2301班,软件工程,信息工程学院
20210738,123456,刘梅8,女,2023,软件工程2301班,软件工程,信息工程学院
20210739,123456,黄鹏3,男,2023,软件工程2301班,软件工程,信息工程学院
20210740,123456,高丽5,男,2023,软件工程2301班,软件工程,信息工程学院
20210741,123456,郑琳,男,2023,软件工程2301班,软件工程,信息工程学院
20210742,123456,王军1,男,2023,软件工程2301班,软件工程,信息工程学院
20210743,123456,王芳,男,2023,软件工程2301班,软件工程,信息工程学院
20210744,123456,陈亮,女,2023,软件工程2301班,软件工程,信息工程学院
20210745,123456,赵娜,女,2023,软件工程2301班,软件工程,信息工程学院
20210746,123456,高亮7,男,2023,软件工程2301班,软件工程,信息工程学院
20210747,123456,赵丽1,男,2023,软件工程2301班,软件工程,信息工程学院
20210748,123456,胡燕3,女,2023,软件工程2301班,软件工程,信息工程学院
20210749,123456,郑雪6,男,2023,软件工程2301班,软件工程,信息工程学院
20210750,123456,高军,男,2023,软件工程2301班,软件工程,信息工程学院
20210751,123456,朱鹏,男,2023,软件工程2302班,软件工程,信息工程学院
20210752,123456,李梅0,女,2023,软件工程2302班,软件工程,信息工程学院
20210753,123456,高强4,男,2023,软件工程2302班,软件工程,信息工程学院
20210754,123456,郑婷,男,2023,软件工程2302班,软件工程,信息工程学院
20210755,123456,马静3,男,2023,软件工程2302班,软件工程,信息工程学院
20210756,123456,刘鹏6,男,2023,软件工程2302班,软件工程,信息工程学院
20210757,123456,赵丽,男,2023,软件工程2302班,软件工程,信息工程学院
20210758,123456,徐婷7,女,2023,软件工程2302班,软件工程,信息工程学院
20210759,123456,张勇,男,2023,软件工程2302班,软件工程,信息工程学院
20210760,123456,徐亮9,女,2023,软件工程2302班,软件工程,信息工程学院
20210761,123456,何敏2,男,2023,软件工程2302班,软件工程,信息工程学院
20210762,123456,郑亮0,女,2023,软件工程2302班,软件工程,信息工程学院
20210763,123456,张军6,女,2023,软件工程2302班,软件工程,信息工程学院
20210764,123456,徐伟,女,2023,软件工程2302班,软件工程,信息工程学院
20210765,123456,徐勇,男,2023,软件工程2302班,软件工程,信息工程学院
20210766,123456,刘强3,男,2023,软件工程2302班,软件工程,信息工程学院
20210767,123456,周燕7,女,2023,软件工程2302班,软件工程,信息工程学院
20210768,123456,黄静6,女,2023,软件工程2302班,软件工程,信息工程学院
20210769,123456,胡涛,男,2023,软件工程2302班,软件工程,信息工程学院
20210770,123456,黄鹏,女,2023,软件工程2302班,软件工程,信息工程学院
20210771,123456,马亮7,女,2023,软件工程2302班,软件工程,信息工程学院
20210772,123456,罗鹏9,男,2023,软件工程2302班,软件工程,信息工程学院
20210773,123456,孙燕,男,2023,软件工程2302班,软件工程,信息工程学院
20210774,123456,马芳0,男,2023,软件工程2302班,软件工程,信息工程学院
20210775,123456,何杰6,女,2023,软件工程2302班,软件工程,信息工程学院
20210776,123456,孙磊,女,2023,软件工程2302班,软件工程,信息工程学院
20210777,123456,何军9,男,2023,软件工程2302班,软件工程,信息工程学院
20210778,123456,马丽,男,2023,软件工程2302班,软件工程,信息工程学院
20210779,123456,孙鹏,女,2023,软件工程2302班,软件工程,信息工程学院
20210780,123456,何雪,女,2023,软件工程2302班,软件工程,信息工程学院
20210781,123456,胡磊5,男,2023,软件工程2303班,软件工程,信息工程学院
20210782,123456,罗磊,女,2023,软件工程2303班,软件工程,信息工程学院
20210783,123456,李勇5,男,2023,软件工程2303班,软件工程,信息工程学院
20210784,123456,吴琳,男,2023,软件工程2303班,软件工程,信息工程学院
20210785,123456,朱强7,男,2023,软件工程2303班,软件工程,信息工程学院
20210786,123456,杨琳,男,2023,软件工程2303班,软件工程,信息工程学院
20210787,123456,赵琳5,男,2023,软件工程2303班,软件工程,信息工程学院
20210788,123456,胡敏8,男,2023,软件工程2303班,软件工程,信息工程学院
20210789,123456,林梅6,男,2023,软件工程2303班,软件工程,信息工程学院
20210790,123456,林军2,女,2023,软件工程2303班,软件工程,信息工程学院
20210791,123456,孙娜,女,2023,软件工程2303班,软件工程,信息工程学院
20210792,123456,陈磊3,男,2023,软件工程2303班,软件工程,信息工程学院
20210793,123456,罗燕,男,2023,软件工程2303班,软件工程,信息工程学院
20210794,123456,杨亮,男,2023,软件工程2303班,软件工程,信息工程学院
20210795,123456,胡军,女,2023,软件工程2303班,软件工程,信息工程学院
20210796,123456,徐涛,男,2023,软件工程2303班,软件工程,信息工程学院
20210797,123456,杨静3,女,2023,软件工程2303班,软件工程,信息工程学院
20210798,123456,何静,女,2023,软件工程2303班,软件工程,信息工程学院
20210799,123456,孙燕6,男,2023,软件工程2303班,软件工程,信息工程学院
20210800,123456,王娜,男,2023,软件工程2303班,软件工程,信息工程学院
20210801,123456,徐杰9,男,2023,软件工程2303班,软件工程,信息工程学院
20210802,123456,张勇,女,2023,软件工程2303班,软件工程,信息工程学院
20210803,123456,马鹏,女,2023,软件工程2303班,软件工程,信息工程学院
20210804,123456,黄杰,女,2023,软件工程2303班,软件工程,信息工程学院
20210805,123456,朱超,男,2023,软件工程2303班,软件工程,信息工程学院
20210806,123456,杨丽,女,2023,软件工程2303班,软件工程,信息工程学院
20210807,123456,孙磊7,女,2023,软件工程2303班,软件工程,信息工程学院
20210808,123456,王燕4,女,2023,软件工程2303班,软件工程,信息工程学院
20210809,123456,林敏,男,2023,软件工程2303班,软件工程,信息工程学院
20210810,123456,孙伟,女,2023,软件工程2303班,软件工程,信息工程学院
20210811,123456,高婷2,女,2023,软件工程2304班,软件工程,信息工程学院
20210812,123456,朱雪3,女,2023,软件工程2304班,软件工程,信息工程学院
20210813,123456,胡超,女,2023,软件工程2304班,软件工程,信息工程学院
20210814,123456,马娜,女,2023,软件工程2304班,软件工程,信息工程学院
20210815,123456,马雪,男,2023,软件工程2304班,软件工程,信息工程学院
20210816,123456,孙静1,男,2023,软件工程2304班,软件工程,信息工程学院
20210817,123456,李婷5,男,2023,软件工程2304班,软件工程,信息工程学院
20210818,123456,吴静,女,2023,软件工程2304班,软件工程,信息工程学院
20210819,123456,朱鹏1,女,2023,软件工程2304班,软件工程,信息工程学院
20210820,123456,吴涛,男,2023,软件工程2304班,软件工程,信息工程学院
20210821,123456,徐琳9,女,2023,软件工程2304班,软件工程,信息工程学院
20210822,123456,李娜3,男,2023,软件工程2304班,软件工程,信息工程学院
20210823,123456,何伟,男,2023,软件工程2304班,软件工程,信息工程学院
20210824,123456,吴琳4,男,2023,软件工程2304班,软件工程,信息工程学院
20210825,123456,张亮9,男,2023,软件工程2304班,软件工程,信息工程学院
20210826,123456,何军4,女,2023,软件工程2304班,软件工程,信息工程学院
20210827,123456,周燕1,女,2023,软件工程2304班,软件工程,信息工程学院
20210828,123456,胡静,女,2023,软件工程2304班,软件工程,信息工程学院
20210829,123456,张燕3,男,2023,软件工程2304班,软件工程,信息工程学院
20210830,123456,刘燕,男,2023,软件工程2304班,软件工程,信息工程学院
20210831,123456,马杰,男,2023,软件工程2304班,软件工程,信息工程学院
20210832,123456,高磊4,男,2023,软件工程2304班,软件工程,信息工程学院
20210833,123456,罗芳3,女,2023,软件工程2304班,软件工程,信息工程学院
20210834,123456,何娜3,男,2023,软件工程2304班,软件工程,信息工程学院
20210835,123456,林涛,男,2023,软件工程2304班,软件工程,信息工程学院
20210836,123456,周伟9,男,2023,软件工程2304班,软件工程,信息工程学院
20210837,123456,高伟,女,2023,软件工程2304班,软件工程,信息工程学院
20210838,123456,吴超0,男,2023,软件工程2304班,软件工程,信息工程学院
20210839,123456,黄芳,女,2023,软件工程2304班,软件工程,信息工程学院
20210840,123456,胡军4,女,2023,软件工程2304班,软件工程,信息工程学院
20210841,123456,林超,男,2024,软件工程2401班,软件工程,信息工程学院
20210842,123456,刘伟9,男,2024,软件工程2401班,软件工程,信息工程学院
20210843,123456,黄燕2,女,2024,软件工程2401班,软件工程,信息工程学院
20210844,123456,吴婷,女,2024,软件工程2401班,软件工程,信息工程学院
20210845,123456,朱丽4,男,2024,软件工程2401班,软件工程,信息工程学院
20210846,123456,王超,女,2024,软件工程2401班,软件工程,信息工程学院
20210847,123456,吴雪,男,2024,软件工程2401班,软件工程,信息工程学院
20210848,123456,杨静,女,2024,软件工程2401班,软件工程,信息工程学院
20210849,123456,罗超,男,2024,软件工程2401班,软件工程,信息工程学院
20210850,123456,陈燕1,男,2024,软件工程2401班,软件工程,信息工程学院
20210851,123456,胡琳6,男,2024,软件工程2401班,软件工程,信息工程学院
20210852,123456,吴静1,女,2024,软件工程2401班,软件工程,信息工程学院
20210853,123456,王超2,女,2024,软件工程2401班,软件工程,信息工程学院
20210854,123456,张伟9,男,2024,软件工程2401班,软件工程,信息工程学院
20210855,123456,刘鹏1,男,2024,软件工程2401班,软件工程,信息工程学院
20210856,123456,徐敏4,男,2024,软件工程2401班,软件工程,信息工程学院
20210857,123456,郑亮2,女,2024,软件工程2401班,软件工程,信息工程学院
20210858,123456,胡娜,男,2024,软件工程2401班,软件工程,信息工程学院
20210859,123456,徐婷3,女,2024,软件工程2401班,软件工程,信息工程学院
20210860,123456,周梅,女,2024,软件工程2401班,软件工程,信息工程学院
20210861,123456,陈娜,女,2024,软件工程2401班,软件工程,信息工程学院
20210862,123456,李婷,男,2024,软件工程2401班,软件工程,信息工程学院
20210863,123456,王亮,男,2024,软件工程2401班,软件工程,信息工程学院
20210864,123456,孙亮,男,2024,软件工程2401班,软件工程,信息工程学院
20210865,123456,高伟1,男,2024,软件工程2401班,软件工程,信息工程学院
20210866,123456,吴超5,男,2024,软件工程2401班,软件工程,信息工程学院
20210867,123456,李亮,男,2024,软件工程2401班,软件工程,信息工程学院
20210868,123456,黄伟,男,2024,软件工程2401班,软件工程,信息工程学院
20210869,123456,胡梅5,女,2024,软件工程2401班,软件工程,信息工程学院
20210870,123456,陈芳,男,2024,软件工程2401班,软件工程,信息工程学院
20210871,123456,张鹏,男,2024,软件工程2402班,软件工程,信息工程学院
20210872,123456,吴芳0,男,2024,软件工程2402班,软件工程,信息工程学院
20210873,123456,李涛9,男,2024,软件工程2402班,软件工程,信息工程学院
20210874,123456,郑涛6,女,2024,软件工程2402班,软件工程,信息工程学院
20210875,123456,赵敏,女,2024,软件工程2402班,软件工程,信息工程学院
20210876,123456,马军8,男,2024,软件工程2402班,软件工程,信息工程学院
20210877,123456,胡梅,女,2024,软件工程2402班,软件工程,信息工程学院
20210878,123456,何娜,男,2024,软件工程2402班,软件工程,信息工程学院
20210879,123456,朱燕,男,2024,软件工程2402班,软件工程,信息工程学院
20210880,123456,林军8,男,2024,软件工程2402班,软件工程,信息工程学院
20210881,123456,陈敏,女,2024,软件工程2402班,软件工程,信息工程学院
20210882,123456,罗婷,女,2024,软件工程2402班,软件工程,信息工程学院
20210883,123456,朱强,男,2024,软件工程2402班,软件工程,信息工程学院
